vid,Year,value.S1,value.S10,value.S100,value.S101,value.S102,value.S103,value.S11,value.S12,value.S13,value.S14,value.S15,value.S16,value.S17,value.S18,value.S19,value.S2,value.S20,value.S21,value.S22,value.S23,value.S24,value.S25,value.S26,value.S27,value.S28,value.S29,value.S3,value.S30,value.S31,value.S32,value.S33,value.S34,value.S35,value.S36,value.S37,value.S38,value.S39,value.S4,value.S40,value.S41,value.S42,value.S43,value.S44,value.S45,value.S46,value.S47,value.S48,value.S49,value.S5,value.S50,value.S51,value.S52,value.S53,value.S54,value.S55,value.S56,value.S57,value.S58,value.S59,value.S6,value.S60,value.S61,value.S62,value.S63,value.S64,value.S65,value.S66,value.S67,value.S68,value.S69,value.S7,value.S70,value.S71,value.S72,value.S73,value.S74,value.S75,value.S76,value.S77,value.S78,value.S79,value.S8,value.S80,value.S81,value.S82,value.S83,value.S84,value.S85,value.S86,value.S87,value.S88,value.S89,value.S9,value.S90,value.S91,value.S92,value.S93,value.S94,value.S95,value.S96,value.S97,value.S98,value.S99
274,2008,0,0,4473.61,1623.83,0,0,0,0,0,0,0,451.32,564.57,28.38,0,0,0,0,0,0,0,0,0,0,0,0,0,19179.6,0,0,0,0,0,0,0,0,0,0,570,5885.88,17880.15,0,56.68,0,6560.16,1922.83,105.08,0,0,0,68.6,0,41656.47,660.5,26050.5,0,0,0,8157.23,0,0,0,0,0,0,75.6,0,1562.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.64,0,0,0,2520,0,0,0,0,11477.28,0,0,0,0,261.4,1143.16,0,0,294.56,0,0
274,2009,0,167.7,7109.69,660.39,0,0,0,0,0,0,0,15282.1,1118.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518.78,689.73,0,0,0,507,1910.54,209.34,0,0,0,0,0,1841.5,1706.32,5448.31,0,0,0,62766.16,0,0,0,0,0,0,0,0,510.9,279.09,0,0,0,0,0,0,0,0,18,0,0,0,0,41.73,0,0,0,2472,0,0,0,0,357.5,0,0,0,0,0,852.08,0,0,110.63,0,0
274,2010,0,0,12353.2,0,0,0,0,0,0,0,0,12940.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,0,0,0,0,0,0,0,0,0,0,150.5,35367.66,15536.3,338.7,0,0,1503.07,3443.96,49.35,0,0,0,0,0,24029.14,1156.29,18571.05,0,0,0,6775.64,0,171,0,0,0,0,0,0,2122.51,618.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.4,0,0,0,0,3315.95,0,0,0,0,0,1634,0,0,0,0,0
274,2011,0,0,1484.75,0,0,0,0,0,0,0,0,1473.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894.82,751.836,0,0,0,0,111.144,0,0,0,0,0,0,294.68,0,639.1,0,0,0,0,0,0,0,0,0,0,0,0,111.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.58,0,0,0,0,0
274,2013,0,1258.473035,253531.3445,1083.319359,0,0,0,0,0,0,0,19029.70987,5875.199757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,36094.12695,2108.85307,0,0,0,100.1865,3969.469119,1288.870589,0,0,0,0,0,14125.47306,3536.227853,10522.29475,0,0,0,20691.34023,0,0,0,0,0,0,0,0,2029.368649,4228.65463,0,0,0,0,0,0,0,0,0,0,0,0,0,721.4951932,0,0,0,135363.4615,0,0,0,0,3178.462618,0,0,0,0,0,2100.022742,0,0,2023.476903,0,0
274,2014,0,1676.157727,198078.7562,5377.433996,0,0,0,0,0,0,0,7163.581592,7798.740838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213.439612,0,0,0,0,0,0,0,0,0,0,10.01,113617.736,7805.186747,0,0,0,7244.297326,1748.098545,1082.583933,0,0,0,0,0,68310.86977,2368.112052,26337.73574,0,0,0,13700.41392,0,0,0,0,0,0,0,0,2626.597047,401.22302,0,0,0,0,0,0,0,0,0,0,0,0,0,518.5057346,0,0,0,85532.66667,0,0,0,0,8885.509805,0,0,0,0,0,4996.846157,0,0,2398.507519,0,0
274,2015,0,0,72084.68038,849.0575147,0,0,0,0,0,0,0,3787.186907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7468.037616,1307.926983,0,0,0,0,0,1048,0,0,0,0,0,4042.613928,4026.0572,4152.670117,0,0,0,8345.460489,0,0,0,0,0,0,0,0,0,14035.3,0,0,0,0,0,0,0,0,0,0,0,0,0,17532.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2004,0,0,1586.7,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,2052,0,0,0,5540.7,0,0,0,0,0,0,0,0,180,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,54,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2006,0,0,657.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2007,0,0,5737.8,0,0,0,0,0,0,0,0,0,654.3,0,0,0,0,33350.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650,0,0,0,0,0,0,38.06,25203.9,0,0,0,0,926.4,2.72,725.4,0,0,0,0,0,0,0,0,0,0,0,0,1662.6,19764.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,0,0,0,0,0,0,0
275,2008,0,0,6377.86,0,0,0,0,0,0,0,0,2.33,2054.37,0,0,0,0,37220.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959.38,0,0,0,0,0,0,68.2,15197.13,0,0,0,0,172.9,2056.56,0,0,0,0,704.55,0,0,0,0,0,0,0,0,3894,4800.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,0,0,995.57,0,0,0,0,0,0,0,0
275,2009,0,4541.51,7714.62,0,0,0,0,0,0,0,0,0,5077.431,0,0,0,0,52638.88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8055.76,165.2,0,0,0,603.855,83,10.8,6052.26,0,0,0,0,2880.93,1010.5,836.67,0,0,0,42.5,0,0,0,0,0,0,0,0,4365.05,4519.88,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6,0,0,0,0,0,0,0,0,3212.58,0,0,8774.735,0,15.18,88,0,0,2089.38,0,0
275,2010,0,1188.6,8730.29,0,0,0,0,0,0,0,0,615.68,6325.185,0,0,0,0,33688.36,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14658.99,54.2,0,0,0,0,20,57,6171.065,0,0,0,0,2085.84,1098,1876.54,0,0,0,939.25,0,0,0,0,0,0,0,0,4873.97,7607.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895.1,0,0,2979.6,0,11,5509.5,0,0,1428.3,0,0
275,2011,0,2570.25,5135.89,28.8,0,0,0,0,0,0,0,517.5,5936.69,0,0,0,0,37929.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13026.28,0,0,0,0,0,0,234.08,10282.895,0,0,0,0,1121,770.5,3043.49,0,0,0,623.2,0,0,0,0,0,0,0,0,2464.4,169.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.8,0,0,2951.165,0,0,133.5,0,0,768,0,0
275,2012,0,304,4864.7,0,0,0,0,0,0,0,0,0,5536.15,0,0,0,0,66383.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9954.59,0,0,0,0,113.4,58,136.99,1567.005,0,0,0,0,889.2,1131,5752.92,0,0,0,2936.04,0,0,0,0,0,0,0,0,2152.18,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.56,0,0,0,0,0,0,0,0,0,0,0
275,2013,0,649.0995793,4543.312385,174.9961723,0,0,0,0,0,0,0,21.0337033,7521.446837,0,0,0,0,66270.72987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199.443977,0,0,0,0,0,0,34.86202089,13212.56361,0,0,0,0,1245.972501,1400.160856,2452.092283,0,0,0,3465.553003,0,0,0,0,0,0,0,0,3595.250112,8431.66489,0,0,0,0,0,0,0,0,0,0,0,0,0,54.92763007,0,0,0,0,0,0,0,0,961.3132253,0,0,15323.85505,0,0,0,0,0,22.5511867,0,0
275,2014,0,540.5242632,2896.665242,3.423916534,0,0,0,0,0,0,0,0,1944.084143,0,0,0,0,62316.77526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4628.90662,70.12981053,0,0,0,153.0257138,51.22235069,47.31939346,25430.63495,0,0,216,0,89.22039563,1172.139207,1330.244899,0,0,0,233.18306,0,0,0,0,0,0,0,0,524.5647096,14115.36437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.0256397,0,0,26186.63653,0,0,0,0,0,18.00448363,0,0
275,2015,0,806.0320107,255.9960565,0,0,0,0,0,0,0,0,132.4766711,1256.389176,0,0,0,0,73741.37871,0,0,0,0,0,466,0,0,0,0,0,0,0,882.85819,0,0,0,0,0,0,0,585.4018547,128.2733985,0,0,0,325.6913344,97.02314464,15.5332202,26159.91807,0,0,0,0,358.151742,937.6084562,1155.399014,0,0,0,0,0,0,0,0,0,0,0,0,38.31672304,7089.741214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.7152474,0,0,33186.46021,0,0,0,0,0,596.3564417,0,0
277,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163924.6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84477.7324,0,0,0,0,0,0,0,0,156.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.88,0,0,0,0,0,0,0,0,0,0,0,0,0,501.5,0,0,0,0,129812.78,0,0,0,0,0,0,0,0,1274.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343.3,0,0,0,0,0,0,0,0,0,0,0
277,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1716.45,0,0,0,0,0,0,0,0,0,0,0,0,0,415.6,0,0,0,0,102638.45,0,0,0,0,0,0,0,0,902.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.9,0,0,0,0,0,0,0,0,0,0,0,0,0,173.68,0,0,0,0,99548.66,0,0,0,0,0,0,0,0,300.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,6573.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0
277,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,27859.574,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.8,0,0,0,0,0,0,0,0,0,0,0
277,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,65960.75,0,0,0,0,0,0,0,0,141.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4,0,0,0,0,0,0,0,0,0,0,0
277,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.05,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,140183.23,0,0,0,0,0,0,0,0,1163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0
277,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.7414866,0,0,0,0,91267.76093,0,0,0,0,0,0,0,0,664.1923966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7,0,0,0,0,0,1090.736273,0,0,0,0,0
277,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.26546167,0,0,0,0,0,0,0,0,0,0,0,0,0,663.464,0,0,0,0,114885.3132,0,0,0,0,0,0,0,0,555.4466742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90505.92279,0,0,0,0,0,0,0,0,272.0581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.057432432,0,0,0,0,0,0,0,0,0,0,0
278,2004,0,0,495.92,0,0,0,0,0,0,0,0,0,1410,0,0,0,0,0,0,0,0,0,0,45,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,650,21.875,0,0,0,0,132,362.7,0,0,0,0,0,26.4,0,580,0,0,0,1554.7,0,0,0,0,0,0,0,0,270,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2006,0,40.35,27.4,0,0,0,0,0,0,0,0,40.6,160.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3,0,0,0,0,0,0,0,0,0,43.5,0,0,0,514.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2007,0,879.63,3345,0,0,0,0,0,0,0,0,4222.4,5089.21,10.8,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,48.75,0,0,0,0,0,0,11.7,2423.71,196.51,0,0,0,0,1749.24,90.23,0,0,0,0,0,924.65,0,2727.145,0,0,0,139080,0,0,0,0,0,0,0,0,1869.63,19.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073.45,0,0,0,0,0,480.55,0,0,0,0,0
278,2008,0,707.204,3965.56,0,0,0,0,0,0,0,0,2638.76,4450.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.57,0,0,0,0,0,1791.69,18.34,0,0,0,0,0,361.37,0,91861.99,0,0,0,29922.75,0,0,0,0,0,0,0,0,1092.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.18,0,0,0,0,0,107.4,0,0,0,0,0
278,2009,0,173.04,664.2,0,0,0,0,0,0,0,0,755.95,1087.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.12,2424.92,0,0,0,285.06,498.3,271.1,0,0,0,0,0,627.38,0,461.93,0,0,0,12154.48,0,0,0,0,4355,0,24.5,0,659.8,3031.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3587.92,388.11,0,0,0,0,0,38,0,0,0,0,0
278,2010,0,0,624.38,0,0,0,0,0,0,0,0,1396.98,0,0,0,0,0,1694.6,0,0,0,0,0,0,0,0,0,2481.6,0,0,0,0,0,0,0,0,0,0,0,613.57,2604.85,0,0,0,0,0,587.9,0,0,0,0,0,712.53,2435.4,12375.64,0,0,0,1850.6,0,0,0,0,1170,0,60,0,84.24,2412.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15572.95,4010.19,0,0,0,0,60,0,0,0,16276.62,0,0
278,2011,0,0,3634.76,0,0,0,0,0,0,0,0,2553.35,0,0,0,0,0,1364.75,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84,0,0,0,0,0,0,0,2452.36,88.09,0,0,0,0,651.07,149.73,0,0,0,0,0,2441.03,6176.57,11996.43,0,0,0,8307.75,0,0,0,0,0,0,0,0,1137.84,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30312.86,3431.38,0,0,0,0,0,76,0,0,7318.72,0,0
278,2012,0,0,13811.16,0,0,0,0,0,0,0,0,4322.74,291.91,0,0,0,0,1892.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218.88,1584.81,0,0,0,297.33,237.2,1736.16,0,0,0,0,0,7228.72,9234.08,9674.41,0,0,0,71824.36,0,0,0,0,0,0,0,0,812.29,5342.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,11205.75,0,0,0,0,0,0,0,0,4798.08,0,0
278,2013,0,0,205.0893261,0,0,0,0,0,0,0,0,3151.52711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.5102792,89.74943969,0,0,0,0,0,1545.557853,0,0,0,0,0,0,2652.19446,882.4912622,0,0,0,29920.36056,0,0,0,0,0,0,0,0,0,8539.594177,0,0,0,0,0,0,0,0,0,0,0,0,0,269.2503625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24753.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
279,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18699.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16561.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15206.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21529.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6467.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8811.230686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909.535701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851.68,0,0,0,0,0,0,0,0,0,104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5945.8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.4,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0,0,0,0,0,34.92,0,0,0,0,23.4,0,0,0,0,0,0
280,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4909.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227.25,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16919.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.08,0,0,0,0,0,0,0,0
280,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744.055,0,0,519.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.5,0,0,118.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959.559931,0,0,18.72271712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7476.413053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
